season,school,player_name,class_year,position,gp,gs
2020,Navy,Luca FRATIANNE,Jr.,OL,7,1
2020,Navy,Bryce Texeira,Jr.,OG,10,6
2020,Navy,Kip Frankland,So.,OT,9,3
2020,Nebraska,Boe Wilson,Sr.,OL,4,2
2020,Nebraska,Matt Farniok,Sr.,OL,8,8
2020,Nebraska,Brenden Jaimes,Sr.,OL,7,7
2020,Nebraska,Cameron Jurgens,So.,OL,7,7
2020,Nebraska,Bryce Benhart,Fr.,OL,8,8
2020,Nebraska,Ethan Piper,Fr.,OL,8,7
2020,Nebraska,Turner Corcoran,Fr.,OL,3,1
2020,Nevada,Nate Brown,Sr.,OL,9,9
2020,Nevada,Jermaine Ledbetter,Sr.,OL,9,9
2020,Nevada,Aaron Frost,Jr.,OL,9,9
2020,Nevada,Tyler Orsini,Sr.,OL,9,9
2020,Nevada,Jacob Gardner,Fr.,OL,9,9
2020,New Mexico,Cade Briggs,So.,OL,7,7
2020,New Mexico,Teton Saltes,Sr.,OL,7,6
2020,New Mexico,Austin Cook,Sr.,OL,7,7
2020,New Mexico,Kyle Stapley,Sr.,OL,7,7
2020,New Mexico,Ben Davis,Sr.,OL,7,1
2020,New Mexico,Isaac Gutierrez,So.,OL,7,7
2020,North Carolina,Brian Anderson,Jr.,OL,11,11
2020,North Carolina,Marcus McKethan,Jr.,OL,12,12
2020,North Carolina,Ed Montilus,So.,OL,9,6
2020,North Carolina,Jordan Tucker,Jr.,OL,11,9
2020,North Carolina,Joshua Ezeudu,So.,OL,10,10
2020,North Carolina,Asim Richards,So.,OL,12,11
2020,North Texas,Jacob Brammer,Jr.,OL,10,10
2020,North Texas,Manase Mose,Jr.,OL,10,10
2020,North Texas,Cole Brown,So.,OL,10,10
2020,North Texas,Daizion Carroll,So.,OL,10,8
2020,North Texas,Chris Cassidy,Fr.,OL,10,2
2020,North Texas,Anterrious Gray,Jr.,OL,10,10
2020,Northwestern,Nik Urban,Sr.,OL,9,9
2020,Northwestern,Gunnar Vogel,Sr.,OL,9,9
2020,Northwestern,Sam Gerak,Jr.,OL,8,6
2020,Northwestern,Ethan Wiederkehr,Jr.,OL,8,8
2020,Northwestern,Charlie Schmidt,So.,OL,8,1
2020,Northwestern,Peter Skoronski,Fr.,OL,9,9
2020,Notre Dame,Robert Hainsey,Sr.,OL,12,12
2020,Notre Dame,Josh Lugg,Sr.,OL,11,3
2020,Notre Dame,Jarrett Patterson,Jr.,OL,8,8
2020,Notre Dame,Aaron Banks,Sr.,OL,12,12
2020,Notre Dame,Zeke Correll,So.,OL,3,2
2020,Notre Dame,Dillan Gibbons,Sr.,OL,12,1
2020,Notre Dame,Tommy Kraemer,Sr.,OL,11,10
2020,Notre Dame,Liam Eichenberg,Sr.,OL,12,12
2020,Ohio,Brett Kittrell,Sr.,OL,3,3
2020,Ohio,Hagen Meservy,Sr.,OL,3,3
2020,Ohio,Kurt Danneker,Jr.,OL,2,2
2020,Ohio,Samson Jackson,Sr.,OL,3,1
2020,Ohio,Brody Rodgers,Sr.,OL,3,3
2020,Ohio,Nick Sink,Sr.,OL,3,3
2020,Ohio St.,Nicholas Petit-Frere,Jr.,OL,7,7
2020,Ohio St.,Max Wray,Jr.,OL,7,1
2020,Ohio St.,Dawand Jones,So.,OL,5,1
2020,Ohio St.,Wyatt Davis,Sr.,OL,8,8
2020,Ohio St.,Thayer Munford,Sr.,OL,7,7
2020,Ohio St.,Josh Myers,Sr.,OL,6,6
2020,Ohio St.,Matthew Jones,Jr.,OL,8,3
2020,Ohio St.,Harry Miller,So.,OL,7,6
2020,Ohio St.,Nathan Brock,Sr.,OL,2,1
2020,Oklahoma,Erik Swenson,Sr.,OL,11,11
2020,Oklahoma,Adrian Ealy,Jr.,OL,11,11
2020,Oklahoma,Marquis Hayes,Jr.,OL,11,11
2020,Oklahoma,Creed Humphrey,Jr.,OL,11,11
2020,Oklahoma,Tyrese Robinson,Jr.,OL,11,11
2020,Oklahoma St.,Teven Jenkins,Sr.,OL,7,7
2020,Oklahoma St.,Ry Schneider,Sr.,OL,11,10
2020,Oklahoma St.,Hunter Woodard,So.,OL,11,10
2020,Oklahoma St.,Hunter Anthony,So.,OL,3,1
2020,Oklahoma St.,Jake Springfield,Fr.,OL,10,9
2020,Oklahoma St.,Preston Wilson,Fr.,OL,11,4
2020,Oklahoma St.,Cole Birmingham,Fr.,OL,2,2
2020,Oklahoma St.,Josh Sills,Jr.,OL,11,11
2020,Oklahoma St.,Rody Schneider,Fr.,OL,1,1
2020,Ole Miss,Reece McIntyre,Fr.,OL,8,2
2020,Ole Miss,Ben Brown,Jr.,OL,10,10
2020,Ole Miss,Royce Newman,Sr.,OL,10,10
2020,Ole Miss,Nick Broeker,So.,OL,10,10
2020,Ole Miss,Jeremy James,Fr.,OL,10,10
2020,Ole Miss,Caleb Warren,Fr.,OL,10,8
2020,Oregon,Alex Forsyth,Jr.,OL,7,7
2020,Oregon,Ryan Walk,Jr.,OL,7,7
2020,Oregon,Steven Jones,So.,OL,7,1
2020,Oregon,Malaesala Aumavae-Laulu,Jr.,OL,6,6
2020,Oregon,George Moore,Sr.,OL,7,7
2020,Oregon,T.J. Bass,Jr.,OL,7,7
2020,Oregon St.,Nathan Eldridge,Sr.,OL,7,7
2020,Oregon St.,Joshua Gray,Fr.,OL,7,7
2020,Oregon St.,Nous Keobounnam,Sr.,OL,5,5
2020,Oregon St.,Keli'i Montibon,Sr.,OL,2,2
2020,Oregon St.,Jake Levengood,So.,OL,7,7
2020,Oregon St.,Brandon Kipper,Jr.,OL,7,7
2020,Penn St.,Will Fries,Sr.,OL,9,9
2020,Penn St.,Michal Menet,Sr.,OL,9,9
2020,Penn St.,Mike Miranda,Jr.,OL,9,9
2020,Penn St.,C.J. Thorpe,Jr.,OL,6,3
2020,Penn St.,Rasheed Walker,Jr.,OL,9,9
2020,Penn St.,Caedan Wallace,So.,OL,9,7
2020,Pittsburgh,Matt Goncalves,Fr.,OL,9,3
2020,Pittsburgh,Jimmy Morrissey,Sr.,OL,11,11
2020,Pittsburgh,Bryce Hargrove,Sr.,OL,11,11
2020,Pittsburgh,Owen Drexel,Jr.,OL,6,1
2020,Pittsburgh,Gabe Houy,Jr.,OL,9,8
2020,Pittsburgh,Carson Van Lynn,Jr.,OL,11,3
2020,Pittsburgh,Carter Warren,Jr.,OL,9,8
2020,Pittsburgh,Jake Kradel,So.,OL,8,8
2020,Pittsburgh,Blake Zubovic,So.,OL,7,2
2020,Purdue,Spencer Holstege,So.,OL,6,5
2020,Purdue,Grant Hermanns,Sr.,OL,5,5
2020,Purdue,DJ Washington,Jr.,OL,6,1
2020,Purdue,Sam Garvin,Jr.,OL,5,5
2020,Purdue,Cam Craig,So.,OL,1,1
2020,Purdue,Kyle Jornigan,Fr.,OL,3,1
2020,Rice,Shea Baker,Jr.,OL,5,5
2020,Rice,Clay Servin,So.,OL,5,5
2020,Rice,Cole Garcia,So.,OL,5,3
2020,Rice,Izeya Floyd,Fr.,OL,3,2
2020,Rice,Issac Klarkowski,Fr.,OL,5,5
2020,Rice,Jovaun Woolford,Sr.,OL,5,5
2020,Rutgers,Bryan Felter,Fr.,OL,8,6
2020,Rutgers,Nick Krimin,Sr.,OL,9,9
2020,Rutgers,Brendan Bordner,Sr.,OL,9,3
2020,Rutgers,Sam Vretman,Sr.,OL,5,3
2020,Rutgers,Reggie Sutton,Jr.,OL,9,9
2020,Rutgers,Raiqwon O'Neal,Jr.,OL,8,7
2020,Rutgers,Cedrice Paillant,Jr.,OL,9,7
2020,SMU,Hayden Howerton,Sr.,OL,10,10
2020,SMU,Alan Ali,Jr.,OL,10,10
2020,SMU,Beau Morris,Sr.,OL,10,10
2020,SMU,Jaylon Thomas,Jr.,OL,9,9
2020,SMU,Danielson Ike,Fr.,OL,9,1
2020,SMU,Cameron Ervin,Fr.,OL,10,1
2020,SMU,Justin Osborne,Fr.,OL,8,8
2020,SMU,Marcus Bryant,Fr.,OL,6,1
2020,San Diego St.,Kyle Spalding,Sr.,OL,8,8
2020,San Diego St.,Zachary Thomas,Sr.,OL,8,8
2020,San Diego St.,Chris Martinez,Jr.,OL,6,4
2020,San Diego St.,Alama Uluave,Jr.,OL,8,8
2020,San Diego St.,William Dunkle,So.,OL,5,4
2020,San Diego St.,Jacob Capra,Sr.,OL,8,8
2020,San Jose St.,Kyle Hoppe,Sr.,OL,4,4
2020,San Jose St.,Trevor Robbins,Sr.,OL,8,8
2020,San Jose St.,Jack Snyder,Sr.,OL,8,8
2020,San Jose St.,Tyler Stevens,Jr.,OL,6,6
2020,San Jose St.,Jesse Chamberlain,Jr.,OL,6,5
2020,San Jose St.,Jaime Navarro,So.,OL,7,7
2020,San Jose St.,Scott Breslin,Jr.,OL,8,1
2020,South Alabama,Brian Ankerson,Sr.,OL,11,11
2020,South Alabama,Hadon Merchant,Jr.,OL,7,5
2020,South Alabama,Tyler Jernigan,So.,OL,10,6
2020,South Alabama,Trey Simpson,So.,OL,8,6
2020,South Alabama,Wyatt Green,So.,OL,10,6
2020,South Alabama,Braden Moody,So.,OL,6,3
2020,South Alabama,Conner Estes,Jr.,OL,8,7
2020,South Alabama,Jacob Shoemaker,Sr.,OL,8,7
2020,South Alabama,Hayden Burton,Jr.,OL,8,4
2020,South Carolina,Jazston Turnetine,Jr.,OL,6,3
2020,South Carolina,Eric Douglas,Jr.,OL,10,10
2020,South Carolina,Jovaughn Gwyn,So.,OL,10,10
2020,South Carolina,Dylan Wonnum,Jr.,OL,10,10
2020,South Carolina,Sadarius Hutcherson,Sr.,OL,10,10
2020,South Carolina,Jakai Moore,Fr.,OL,8,6
2020,South Carolina,Vershon Lee,Fr.,OL,3,1
2020,South Fla.,Michael Wiggs,Sr.,OL,8,8
2020,South Fla.,Demetris Harris,Jr.,OL,6,6
2020,South Fla.,Jean Marcellus,Jr.,OL,2,1
2020,South Fla.,Jarett Hopple,Sr.,OL,7,4
2020,South Fla.,Brad Cecil,Jr.,OL,7,7
2020,South Fla.,Donovan Jennings,Jr.,OL,7,7
2020,South Fla.,Joshua Blanchard,Fr.,OL,8,7
2020,South Fla.,Dustyn Hall,Fr.,OL,7,4
2020,South Fla.,Demontrey Jacobs,Jr.,OL,7,1
2020,Southern California,Liam Jimmons,Sr.,OL,6,6
2020,Southern California,Jalen McKenzie,Jr.,OL,6,6
2020,Southern California,Brett Neilon,Jr.,OL,5,5
2020,Southern California,Andrew Vorhees,Jr.,OL,5,5
2020,Southern California,Justin Dedich,So.,OL,2,1
2020,Southern California,Courtland Ford,Fr.,OL,1,1
2020,Southern California,Alijah Vera-Tucker,Jr.,OL,6,6
2020,Southern Miss.,Arvin Fletcher,Sr.,OL,10,10
2020,Southern Miss.,Bryce Foxworth,Sr.,OL,7,5
2020,Southern Miss.,Trace Clopton,Jr.,OL,5,5
2020,Southern Miss.,Louis Smith,Fr.,OL,6,5
2020,Southern Miss.,Tre Johnson,Sr.,OL,3,1
2020,Southern Miss.,Gerquan Scott,Fr.,OL,9,4
2020,Southern Miss.,Khalique Washington,Sr.,OL,10,9
2020,Southern Miss.,Coker Wright,So.,OL,5,5
2020,Southern Miss.,Tykeem Doss,Jr.,OL,9,6
2020,Stanford,Branson Bragg,So.,OL,5,5
2020,Stanford,Barrett Miller,So.,OT,5,5
2020,Stanford,Drew Dalman,Sr.,C,5,5
2020,Stanford,Foster Sarell,Sr.,OT,5,5
2020,Stanford,Walter Rouse,So.,OT,5,5
2020,Syracuse,Airon Servais,Sr.,OL,11,11
2020,Syracuse,Chris Elmore,Sr.,OL,11,9
2020,Syracuse,Dakota Davis,Jr.,OL,6,3
2020,Syracuse,Carlos Vettorello,So.,OL,11,10
2020,Syracuse,Matthew Bergeron,So.,OL,11,11
2020,Syracuse,Darius Tisdale,Jr.,OL,11,10
2020,TCU,Kellton Hollins,Sr.,OL,7,1
2020,TCU,Austin Myers,Sr.,OT,6,5
2020,TCU,Quazzel White,Jr.,OT,3,2
2020,TCU,Wes Harris,Jr.,OG,4,4
2020,TCU,Coy McMillon,Jr.,C,10,5
2020,TCU,Andrew Coker,Fr.,OT,8,8
2020,TCU,Steve Avila,So.,OL,9,8
2020,TCU,John Lanz,So.,OG,8,7
2020,TCU,Blake Hickey,Sr.,C,7,3
2020,TCU,T.J. Storment,Sr.,OT,9,7
2020,Temple,Joseph Hooper,Sr.,OL,6,5
2020,Temple,Wisdom Quarshie,Fr.,OL,4,1
2020,Temple,Vincent Picozzi,Sr.,OL,6,6
2020,Temple,Leon Pinto,Sr.,OL,2,1
2020,Temple,Isaac Moore,Jr.,OL,7,4
2020,Temple,David Nwaogwugwu,So.,OL,4,2
2020,Temple,Adam Klein,Jr.,OL,4,3
2020,Temple,Michael Niese,Sr.,OL,6,6
2020,Temple,C.J. Perez,Sr.,OL,7,7
2020,Tennessee,Brandon Kennedy,Sr.,OL,8,8
2020,Tennessee,Trey Smith,Sr.,OL,10,10
2020,Tennessee,Jerome Carvin,Jr.,OL,10,4
2020,Tennessee,Jahmir Johnson,Sr.,OL,6,5
2020,Tennessee,Wanya Morris,So.,OL,9,7
2020,Tennessee,Darnell Wright,So.,OL,10,9
2020,Tennessee,Javontez Spraggins,Fr.,OL,8,1
2020,Tennessee,Cooper Mays,Fr.,OL,10,2
2020,Tennessee,Cade Mays,Jr.,OL,7,7
2020,Texas,Christian Jones,So.,OL,10,10
2020,Texas,Tyler Johnson,So.,OL,1,1
2020,Texas,Denzel Okafor,Sr.,OL,9,9
2020,Texas,Samuel Cosmi,Jr.,OL,8,8
2020,Texas,Derek Kerstetter,Sr.,OL,9,9
2020,Texas,Junior Angilau,So.,OL,10,10
2020,Texas,Jake Majors,Fr.,OL,3,2
2020,Texas,Andrej Karic,Fr.,OL,3,1
2020,Texas A&M,Ryan McCollum,Sr.,OL,10,10
2020,Texas A&M,Jared Hocker,Sr.,OL,10,10
2020,Texas A&M,Carson Green,Sr.,OL,10,10
2020,Texas A&M,Dan Moore,Sr.,OL,10,10
2020,Texas A&M,Kenyon Green,So.,OL,10,10
2020,Texas St.,Tate Heitmeier,Jr.,OL,11,10
2020,Texas St.,Reece Jordan,Sr.,OL,12,12
2020,Texas St.,Jaydan Smith,Jr.,OL,4,2
2020,Texas St.,Dalton Cooper,So.,OL,12,12
2020,Texas St.,Eddie Rivas,Jr.,OL,11,10
2020,Texas St.,Russell Baker,Jr.,OL,12,12
2020,Texas St.,Alex Costilla,Jr.,OL,6,1
2020,Texas St.,Trenton Scott,Fr.,OL,1,1
2020,Texas Tech,Jack Anderson,Jr.,OL,10,10
2020,Texas Tech,Dawson Deaton,Jr.,OL,10,10
2020,Texas Tech,Weston Wright,So.,OL,10,10
2020,Texas Tech,Josh Burger,Sr.,OL,10,10
2020,Texas Tech,Caleb Rogers,Fr.,OL,9,3
2020,Texas Tech,Ethan Carde,So.,OL,10,7
2020,Toledo,Luke Doerger,Sr.,OL,6,6
2020,Toledo,Tyler Long,So.,OL,6,5
2020,Toledo,Nick Rosi,So.,OL,6,6
2020,Toledo,Lavel Dumont,So.,OL,1,1
2020,Toledo,Bryce Harris,Sr.,OL,6,6
2020,Toledo,Vitaliy Gurman,Sr.,OL,6,6
2020,Troy,Dylan Bradshaw,Sr.,OL,11,11
2020,Troy,Bubba Hudson,Jr.,OL,3,3
2020,Troy,Austin Stidham,Jr.,OL,10,10
2020,Troy,Grant Betts,So.,OL,11,11
2020,Troy,Jake Andrews,So.,OL,11,11
2020,Troy,Derrick Graham,Fr.,OL,11,9
2020,Tulane,Sincere Haynesworth,So.,OL,12,12
2020,Tulane,Caleb Thomas,Fr.,OL,5,4
2020,Tulane,Corey Dublin,Sr.,OL,12,11
2020,Tulane,Timothy Shafter,Jr.,OL,8,3
2020,Tulane,Joey Claybrook,Jr.,OL,10,9
2020,Tulane,Ben Knutson,Sr.,OL,12,7
2020,Tulane,Josh Remetich,Fr.,OL,8,5
2020,Tulane,Trey Tuggle,Fr.,OL,9,8
2020,Tulsa,Dante Bivens,Jr.,OL,9,9
2020,Tulsa,Chris Paul,Jr.,OL,8,8
2020,Tulsa,Gerard Wheeler,Jr.,OL,9,9
2020,Tulsa,Dylan Couch,Sr.,OL,9,9
2020,Tulsa,Jaden Muskrat,Fr.,OL,4,1
2020,Tulsa,Tyler Smith,Fr.,OL,9,9
2020,UAB,Greg Fecanin,Sr.,OL,5,2
2020,UAB,Colby Ragland,Sr.,OL,7,7
2020,UAB,Andrew Smith Jr.,Sr.,OL,9,7
2020,UAB,Jakoby Jones,Sr.,OL,9,4
2020,UAB,Matthew Trehern,Jr.,OL,9,9
2020,UAB,Will Rykard,Fr.,OL,5,3
2020,UAB,Sidney Wells,Sr.,OL,9,9
2020,UAB,Kadeem Telfort,Jr.,OL,6,4
2020,UCF,Cole Schneider,Jr.,OL,10,9
2020,UCF,Samuel Jackson,Jr.,OL,9,8
2020,UCF,Edward Collins,So.,OL,10,10
2020,UCF,Lokahi Pauole,So.,OL,10,8
2020,UCF,Matthew Lee,Fr.,OL,10,10
2020,UCF,Marcus Tatum,Sr.,OL,10,5
2020,UCLA,Sam Marrazzo,Jr.,OL,7,7
2020,UCLA,Alec Anderson,So.,OL,7,7
2020,UCLA,Jon Gaines II,So.,OL,7,4
2020,UCLA,Sean Rhyan,So.,OL,7,7
2020,UCLA,Duke Clemens,So.,OL,6,3
2020,UCLA,"Paul Grattan, Jr.",Sr.,OL,7,7
2020,ULM,Dakota Torbert,Jr.,OG,8,3
2020,ULM,Zach Breaux,So.,C,8,6
2020,ULM,Blake Lodes,So.,OT,10,10
2020,ULM,Vic Cutler,Fr.,OT,8,2
2020,ULM,Evan Henry,Fr.,OT,10,7
2020,ULM,T.J. Fiailoa,Jr.,OG,10,9
2020,ULM,Samuel Williams,Sr.,OT,8,8
2020,ULM,Garrett Hirsch,Sr.,OL,9,2
2020,UNLV,Tiger Shanks,Fr.,OL,2,2
2020,UNLV,Leif Fautanu,Fr.,OL,5,4
2020,UNLV,Matt Brayton,Sr.,OL,5,5
2020,UNLV,Julio Garcia,Sr.,OL,6,6
2020,UNLV,Justice Oluwaseun,Jr.,OL,6,6
2020,UNLV,Clayton Bradley,Sr.,OL,4,3
2020,UNLV,Jaron Caldwell,Sr.,OL,6,4
2020,UTEP,Andrew Meyer,So.,OL,8,8
2020,UTEP,Jeremiah Byers,Fr.,OL,7,3
2020,UTEP,Darta Lee,Sr.,OL,7,6
2020,UTEP,Zuri Henry,Jr.,OL,7,7
2020,UTEP,Bobby Deharo,Jr.,OL,8,8
2020,UTEP,Elijah Klein,So.,OL,8,8
2020,UTSA,Ahofitu Maka,Jr.,OL,11,11
2020,UTSA,Demetris Allen,Fr.,OL,6,2
2020,UTSA,Josh Oatis,Sr.,OL,8,5
2020,UTSA,Kevin Davis,Jr.,OL,10,10
2020,UTSA,Bosah Osakwe,Sr.,OL,3,2
2020,UTSA,Dominic Pastucci,Sr.,OL,10,4
2020,UTSA,Spencer Burford,Jr.,OL,11,10
2020,UTSA,Terrell Haynes,So.,OL,11,6
2020,UTSA,Brandon Rolfe,Sr.,OL,7,2
2020,UTSA,Makai Hart,Jr.,OL,9,8
2020,Utah,Nick Ford,Jr.,OL,5,5
2020,Utah,Orlando Umana,Sr.,OL,1,1
2020,Utah,Braeden Daniels,So.,OL,5,1
2020,Utah,Simi Moala,So.,OL,5,4
2020,Utah,Keaton Bills,Fr.,OL,4,4
2020,Utah,Sataoa Laumea,Fr.,OL,5,5
2020,Utah,Jaren Kump,Fr.,OL,5,5
2020,Utah St.,Demytrick Ali'ifua,Sr.,OL,6,6
2020,Utah St.,Alfred Edwards,Jr.,OL,6,6
2020,Utah St.,Karter Shaw,So.,OL,6,6
2020,Utah St.,Andy Koch,So.,OL,5,4
2020,Utah St.,Jacob South,So.,OL,4,4
2020,Utah St.,Falepule Alo,Fr.,OL,5,4
2020,Vanderbilt,Julian Hernandez,So.,OL,5,4
2020,Vanderbilt,Grant Miller,Sr.,OL,9,9
2020,Vanderbilt,Dan Dawkins,Jr.,OL,7,4
2020,Vanderbilt,Tyler Steen,Jr.,OL,9,9
2020,Vanderbilt,Drew Birchmeier,Sr.,OL,7,5
2020,Vanderbilt,Ben Cox,Fr.,OL,7,1
2020,Vanderbilt,Connor Mignone,Sr.,OL,8,8
2020,Vanderbilt,Bradley Ashmore,Fr.,OL,8,5
2020,Virginia,Ryan Nelson,Jr.,OL,10,10
2020,Virginia,Chris Glaser,Sr.,OL,10,10
2020,Virginia,Dillon Reinkensmeyer,Sr.,OL,7,7
2020,Virginia,Ryan Swoboda,Jr.,OL,10,10
2020,Virginia,Joe Bissinger,So.,OL,10,3
2020,Virginia,Olusegun Oluwatimi,Jr.,OL,10,10
2020,Virginia Tech,Lecitus Smith,Jr.,OL,11,11
2020,Virginia Tech,Silas Dzansi,Jr.,OL,9,4
2020,Virginia Tech,Austin Cannon,Sr.,OL,10,1
2020,Virginia Tech,Christian Darrisaw,Jr.,OL,10,10
2020,Virginia Tech,Luke Tenuta,So.,OL,9,9
2020,Virginia Tech,Doug Nester,So.,OL,9,7
2020,Virginia Tech,Brock Hoffman,Sr.,OL,11,11
2020,Virginia Tech,Bryan Hudson,So.,OL,8,2
2020,Wake Forest,Je'Vionte Nash,Sr.,OL,9,9
2020,Wake Forest,Taleni Suhren,Sr.,OL,8,2
2020,Wake Forest,Sean Maginn,Jr.,OL,9,9
2020,Wake Forest,Loic Ngassam Nya,Jr.,OL,8,8
2020,Wake Forest,Zach Tom,Jr.,OL,9,9
2020,Wake Forest,Michael Jurgens,So.,OL,8,8
2020,Washington,Luke Wattenberg,Sr.,OL,4,4
2020,Washington,Henry Bainivalu,Jr.,OL,4,4
2020,Washington,Jaxson Kirkland,Jr.,OL,4,4
2020,Washington,Victor Curne,So.,OL,4,4
2020,Washington,Ulumoo Ale,So.,OL,4,4
2020,Washington St.,Abraham Lucas,Jr.,OL,4,4
2020,Washington St.,Josh Watson,Sr.,OL,4,4
2020,Washington St.,Liam Ryan,Sr.,OL,4,4
2020,Washington St.,Brian Greene,Jr.,OL,4,4
2020,Washington St.,Jarrett Kingston,So.,OL,4,4
2020,West Virginia,Brandon Yates,So.,OL,10,9
2020,West Virginia,John Hughes,So.,OL,10,6
2020,West Virginia,Briason Mays,So.,OL,8,4
2020,West Virginia,Junior Uzebu,So.,OL,1,1
2020,West Virginia,Chase Behrndt,Sr.,OL,9,9
2020,West Virginia,Michael Brown,Sr.,OL,10,10
2020,West Virginia,Zach Frazier,Fr.,OL,10,9
2020,Western Ky.,Seth Joest,Sr.,OL,12,12
2020,Western Ky.,Jordan Meredith,Sr.,OL,12,12
2020,Western Ky.,Tyler Witt,Sr.,OL,12,12
2020,Western Ky.,Cole Spencer,Jr.,OL,12,12
2020,Western Ky.,Gunner Britton,So.,OL,12,2
2020,Western Ky.,Mason Brooks,Jr.,OL,12,12
2020,Western Mich.,Dylan Deatherage,Jr.,OL,6,6
2020,Western Mich.,Jaylon Moore,Sr.,OL,6,6
2020,Western Mich.,Mark Brooks,Sr.,OL,6,6
2020,Western Mich.,Mike Caliendo,Sr.,OL,6,6
2020,Western Mich.,Wesley French,Sr.,OL,6,6
2020,Wisconsin,Michael Furtney,So.,OL,7,1
2020,Wisconsin,Cormac Sampson,So.,OL,5,2
2020,Wisconsin,Cole Van Lanen,Sr.,OL,5,5
2020,Wisconsin,Tyler Beach,Jr.,OL,7,6
2020,Wisconsin,Logan Bruss,Jr.,OL,6,6
2020,Wisconsin,Kayden Lyles,Jr.,OL,4,4
2020,Wisconsin,Josh Seltzner,Jr.,OL,6,3
2020,Wisconsin,Jon Dietzen,Sr.,OL,7,7
2020,Wisconsin,Tanor Bortolini,Fr.,OL,2,1
2020,Wyoming,Rudy Stofer,Jr.,OT,1,1
2020,Wyoming,Eric Abojei,Jr.,OG,6,6
2020,Wyoming,Keegan Cryder,Jr.,C,6,6
2020,Wyoming,Logan Harris,Sr.,OG,5,5
2020,Wyoming,Zach Watts,So.,OG,2,1
2020,Wyoming,Frank Crum,So.,OT,6,6
2020,Wyoming,Latrell Bible,Fr.,C,6,5
